Id_vente;id_bien;Date_mutation;Nature_mutation;Valeur fonciere;Surface Carrez ;Nombre pieces
582;539;2020-02-05;Vente;1022000;131,09;4
583;540;2020-01-31;Vente;200150;53,84;3
584;541;2020-01-24;Vente;121900;31,2;2
585;542;2020-02-14;Vente;294000;106,78;3
586;543;2020-01-27;Vente;301150;86,82;3
587;544;2020-02-06;Vente;78500;23,13;1
588;545;2020-01-30;Vente;376150;78,01;3
589;546;2020-01-24;Vente;199500;38,29;2
590;547;2020-02-05;Vente;149870;45,51;4
591;548;2020-02-06;Vente;107600;33,27;2
592;549;2020-02-05;Vente;228800;81,04;4
593;550;2020-02-06;Vente;151592;26,51;1
594;551;2020-02-06;Vente;417000;73,71;5
595;552;2020-02-14;Vente;130940;22,24;1
596;553;2020-02-13;Vente;397400;44,01;2
597;554;2020-02-12;Vente;77000;25,75;2
598;555;2020-02-13;Vente;291550;66,41;4
599;556;2020-02-12;Vente;262580;68,39;3
600;557;2020-01-30;Vente;1196000;154;5
601;558;2020-02-10;Vente;325100;81,26;3
602;559;2020-01-30;Vente;148113;54,03;2
603;560;2020-02-04;Vente;142000;34,81;2
604;561;2020-02-24;Vente;175000;48,02;2
605;562;2020-02-14;Vente;194460;27,57;2
606;563;2020-02-17;Vente;274102;44,15;3
607;564;2020-01-31;Vente;205250;82,1;3
608;565;2020-02-28;Vente;149450;34,65;2
609;566;2020-02-25;Vente;136500;37,1;2
610;567;2020-02-04;Vente;211500;53,08;2
611;568;2020-02-11;Vente;43560;13,55;1
612;569;2020-02-14;Vente;291230;60,77;4
613;570;2020-02-10;Vente;153600;22,2;1
614;571;2020-02-17;Vente;409000;95,59;3
615;572;2020-02-06;Vente;138500;26,41;2
616;573;2020-02-29;Vente;302200;60,32;2
617;574;2020-02-20;Vente;234820;42,14;2
618;575;2020-02-21;Vente;417145;88,1;3
619;576;2020-02-13;Vente;309800;69,7;3
620;577;2020-02-12;Vente;1076000;104,48;4
621;578;2020-02-12;Vente;135500;44,49;1
622;579;2020-01-15;Vente;144400;26,55;1
623;580;2020-01-21;Vente;238000;76,2;4
624;581;2020-02-27;Vente;120625;26,67;1
625;582;2020-02-17;Vente;194030;38,1;2
626;583;2020-02-21;Vente;532500;265,26;5
627;584;2020-03-04;Vente;357100;80,6;3
628;585;2020-02-19;Vente;168783;22,08;1
629;586;2020-02-17;Vente;297000;44,36;2
630;587;2020-03-16;Vente;335300;56,1;4
631;588;2020-02-21;Vente;208000;55,11;3
632;589;2020-03-16;Vente;245600;49,73;2
633;503;2020-03-09;Vente;692000;20,77;5
634;590;2020-03-06;Vente;230000;64,63;3
635;591;2020-03-03;Vente;145825;72,8;3
636;592;2020-03-06;Vente;166850;42,24;2
637;593;2020-02-28;Vente;202500;44,77;2
638;594;2020-03-10;Vente;377600;91;3
639;595;2020-03-05;Vente;205370;42,9;1
640;596;2020-03-02;Vente;196600;51,15;2
641;597;2020-02-28;Vente;302500;78,87;3
642;598;2020-03-05;Vente;79900;15,24;1
643;599;2020-03-06;Vente;616000;220,02;7
644;600;2020-03-03;Vente;1755000;271,58;1
645;601;2020-03-27;Vente;122500;22,75;1
646;602;2020-03-16;Vente;299250;35,87;2
647;603;2020-03-06;Vente;685500;131,19;4
648;604;2020-03-17;Vente;718626;110,6;4
649;605;2020-03-26;Vente;251750;50,32;2
650;606;2020-03-31;Vente;92500;33,33;2
651;607;2020-03-20;Vente;723000;63,6;4
652;608;2020-03-12;Vente;78850;19,39;1
653;609;2020-03-23;Vente;72500;9,82;1
654;610;2020-04-02;Vente;244370;51,5;2
655;611;2020-03-31;Vente;798000;185,05;3
656;612;2020-04-09;Vente;308000;60,13;2
657;613;2020-04-07;Vente;152500;45;2
658;614;2020-04-20;Vente;383450;55,86;2
659;615;2020-04-23;Vente;525000;90,53;4
660;616;2020-04-15;Vente;455240;80,27;4
661;617;2020-04-21;Vente;123900;34,93;2
662;618;2020-03-26;Vente;133000;44,12;2
663;619;2020-02-11;Vente;33609;6,67;1
664;619;2020-02-11;Vente;67991;15,9;1
665;620;2020-04-16;Vente;319000;26,2;1
666;621;2020-04-24;Vente;162300;34,39;1
667;622;2020-04-27;Vente;610000;115,22;4
668;623;2020-05-06;Vente;120560;37,98;1
669;624;2020-04-30;Vente;695000;80,71;4
670;625;2020-05-05;Vente;378000;109,5;5
671;626;2020-05-05;Vente;292500;77,62;2
672;627;2020-04-30;Vente;85100;41,24;2
673;628;2020-04-27;Vente;165000;62,5;4
674;629;2020-05-15;Vente;204700;50,04;3
675;630;2020-05-18;Vente;337000;89,66;4
676;565;2020-05-15;Vente;121700;32,6;2
677;631;2020-05-14;Vente;266000;66,35;3
678;632;2020-04-30;Vente;324250;91,17;5
679;633;2020-05-06;Vente;190450;56,89;3
680;634;2020-05-11;Vente;455000;89,5;3
681;635;2020-05-19;Vente;178525;44,11;3
682;636;2020-05-19;Vente;201400;33,04;3
683;637;2020-05-04;Vente;208500;26,05;1
684;638;2020-03-30;Vente;63000;18,69;1
685;639;2020-05-19;Vente;88550;34,33;1
686;640;2020-05-19;Vente;228000;36,55;2
687;641;2020-05-11;Vente;155550;38,58;2
688;642;2020-04-28;Vente;146430;40,75;2
689;643;2020-05-20;Vente;196100;53,19;3
690;644;2020-05-14;Vente;387000;61,35;3
691;645;2020-05-15;Vente;185000;74,62;3
692;646;2020-05-25;Vente;261250;56,19;2
693;647;2020-05-14;Vente;514000;98,18;3
694;648;2020-05-29;Vente;148750;38,82;3
695;649;2020-05-26;Vente;74000;14,35;1
696;650;2020-05-14;Vente;198200;41,36;2
697;651;2020-05-15;Vente;935000;150,36;5
698;652;2020-05-28;Vente;81300;18,18;1
699;653;2020-05-18;Vente;156250;18,81;1
700;654;2020-05-14;Vente;74400;32,24;1
701;655;2020-06-04;Vente;780000;164,4;1
702;656;2020-06-04;Vente;352960;89,27;4
703;657;2020-05-19;Vente;287000;86,05;4
704;658;2020-05-20;Vente;159200;64,2;3
705;591;2020-05-15;Vente;141000;69,59;3
706;659;2020-05-19;Vente;279000;52,32;4
707;660;2020-05-25;Vente;370545;75,25;2
708;661;2020-05-28;Vente;422000;57,1;3
709;662;2020-05-20;Vente;193700;35,02;2
710;663;2020-05-20;Vente;539280;114,02;5
711;664;2020-05-20;Vente;321175;58,27;3
712;665;2020-05-25;Vente;809000;142,86;3
713;666;2020-05-28;Vente;167500;34,02;2
714;667;2020-05-22;Vente;232180;59,25;2
715;668;2020-05-25;Vente;212700;26,75;2
716;669;2020-06-04;Vente;272600;56,05;2
717;670;2020-06-11;Vente;169600;51,15;2
718;671;2020-06-10;Vente;102800;27,03;1
719;668;2020-06-09;Vente;166500;22,24;2
720;672;2020-05-29;Vente;810000;140,7;4
721;673;2020-06-10;Vente;294975;35,5;1
722;674;2020-06-03;Vente;860000;68,6;3
723;675;2020-06-09;Vente;219990;73,07;3
724;676;2020-06-03;Vente;215200;53,37;2
725;677;2020-06-12;Vente;365580;83,52;4
726;678;2020-06-19;Vente;450000;109;4
727;679;2020-06-05;Vente;675000;125,28;5
728;680;2020-06-11;Vente;189400;53,72;2
729;681;2020-06-08;Vente;186600;41,51;2
730;682;2020-06-15;Vente;148900;60,34;3
731;683;2020-06-05;Vente;102700;25,49;1
732;684;2020-06-03;Vente;180000;74,41;3
733;685;2020-06-02;Vente;119100;17,55;1
734;686;2020-06-09;Vente;84112;36,22;3
735;687;2020-06-10;Vente;90500;28,89;1
736;688;2020-06-17;Vente;346000;56,32;3
737;689;2020-05-29;Vente;66000;33,53;2
738;690;2020-06-04;Vente;131600;27;7
739;691;2020-06-15;Vente;230300;73,43;3
740;692;2020-05-19;Vente;82000;16,8;1
741;567;2020-06-15;Vente;143000;39,79;1
742;693;2020-06-12;Vente;210000;69;3
743;694;2020-06-08;Vente;274000;41,01;3
744;695;2020-06-29;Vente;179900;54,49;3
745;696;2020-06-08;Vente;214000;41,27;2
746;697;2020-06-16;Vente;73000;23,04;1
747;698;2020-06-26;Vente;169000;27,08;1
748;562;2020-04-30;Vente;254280;43,08;2
749;699;2020-06-02;Vente;342000;55,32;3
750;700;2020-06-30;Vente;328300;38,78;2
751;701;2020-06-10;Vente;203300;47,35;2
752;562;2020-06-16;Vente;167960;26,08;2
753;702;2020-06-17;Vente;432500;65,28;2
754;703;2020-06-30;Vente;970000;288,59;6
755;704;2020-06-19;Vente;82500;21,83;1
756;624;2020-06-22;Vente;263500;50,01;2
757;705;2020-06-05;Vente;138800;35,53;1
758;706;2020-06-12;Vente;565000;117,5;4
759;707;2020-06-17;Vente;1582542;36,4;5
760;708;2020-06-15;Vente;52000;26;1
761;709;2020-06-15;Vente;155350;42,26;2
762;710;2020-06-26;Vente;401470;85,71;2
763;711;2020-06-25;Vente;166000;38,03;1
764;712;2020-06-16;Vente;285000;91,41;5
765;713;2020-06-30;Vente;445100;84,01;3
766;714;2020-06-26;Vente;137700;23,74;1
767;715;2020-06-18;Vente;147500;18,74;1
768;716;2020-06-11;Vente;113300;32,47;1
769;717;2020-06-11;Vente;439200;67,18;3
770;718;2020-06-17;Vente;277000;99,84;5
771;719;2020-06-25;Vente;85500;16,13;1
772;720;2020-01-10;Vente;172020;31,43;2
773;721;2020-01-08;Vente;415000;52,8;1
774;722;2020-01-08;Vente;214700;47,5;3
775;723;2020-01-10;Vente;421420;96,39;5
776;724;2020-01-16;Vente;635000;107,24;4
777;725;2020-01-10;Vente;171600;55,44;2
778;726;2020-01-13;Vente;278800;91,23;4
779;727;2020-01-15;Vente;183750;41,01;2
780;728;2020-01-17;Vente;435000;99,18;4
781;729;2020-01-17;Vente;111755;67,08;3
782;730;2020-02-04;Vente;124500;46,81;2
783;731;2020-01-23;Vente;121000;29,41;1
784;732;2020-01-29;Vente;84500;20,6;1
785;733;2020-01-21;Vente;407500;72,3;4
786;734;2020-02-11;Vente;96300;29,02;1
787;735;2020-01-31;Vente;341000;64,61;3
788;736;2020-01-29;Vente;115200;61,8;3
789;737;2020-01-31;Vente;559900;136,68;6
790;738;2020-02-07;Vente;257500;75,47;3
791;739;2020-01-30;Vente;50400;36,54;1
792;740;2020-02-11;Vente;187440;29,72;2
793;741;2020-02-06;Vente;157700;44,39;2
794;742;2020-02-26;Vente;129450;27;1
795;743;2020-02-14;Vente;584000;100,56;5
796;744;2020-02-10;Vente;111600;30,05;2
797;745;2020-02-12;Vente;92000;17,04;1
798;746;2020-02-10;Vente;104000;20,85;1
799;747;2020-02-25;Vente;186000;34,51;2
800;748;2020-02-11;Vente;244000;68,36;3
801;749;2020-02-26;Vente;283500;68,43;3
802;750;2020-02-24;Vente;124720;31,61;1
803;751;2020-02-27;Vente;192500;20;1
804;752;2020-02-13;Vente;103000;28,71;1
805;753;2020-03-03;Vente;156750;48,52;2
806;754;2020-03-10;Vente;120200;21,55;1
807;755;2020-02-28;Vente;36000;17,25;1
808;756;2020-02-17;Vente;111594;44,36;2
809;757;2020-02-28;Vente;611284;98,81;4
810;758;2020-03-03;Vente;57000;15,85;1
811;759;2020-02-29;Vente;88000;24,3;1
812;760;2020-03-02;Vente;173000;46,69;2
813;761;2020-02-21;Vente;143730;66,48;3
814;762;2020-03-09;Vente;65000;15,85;1
815;763;2020-03-17;Vente;308200;71,85;3
816;764;2020-03-04;Vente;486200;137,53;5
817;765;2020-02-27;Vente;161000;55,77;2
818;766;2020-03-11;Vente;207000;67,6;3
819;767;2020-03-11;Vente;70000;42,7;2
820;768;2020-03-18;Vente;87000;20,18;1
821;769;2020-03-16;Vente;353000;66,3;3
822;770;2020-03-12;Vente;77020;21,01;1
823;771;2020-03-02;Vente;112200;42,01;2
824;772;2020-02-26;Vente;327000;88,56;4
825;773;2020-03-16;Vente;119550;24,7;1
826;774;2020-03-11;Vente;148500;36,43;1
827;775;2020-02-27;Vente;485000;112,42;5
828;776;2020-03-31;Vente;78000;31,18;1
829;777;2020-03-16;Vente;657000;104,93;3
830;778;2020-03-06;Vente;187000;46,03;2
831;779;2020-03-26;Vente;141000;76,15;4
832;780;2020-03-31;Vente;250693;89,07;4
833;769;2020-03-13;Vente;355730;77,11;4
834;777;2020-03-16;Vente;900000;104,93;3
835;781;2020-03-16;Vente;122000;28,34;1
836;782;2020-03-20;Vente;404070;82,41;4
837;783;2020-03-23;Vente;304015;59,27;2
838;784;2020-03-17;Vente;208000;61,06;3
839;785;2020-02-21;Vente;480000;157,49;5
840;786;2020-03-27;Vente;170500;70,42;4
841;787;2020-04-06;Vente;253000;54,75;2
842;788;2020-04-10;Vente;289150;69,16;3
843;789;2020-04-09;Vente;74300;17,08;1
844;790;2020-04-10;Vente;275150;50,17;2
845;791;2020-04-29;Vente;230549;59,55;2
846;792;2020-05-12;Vente;307500;80,69;4
847;793;2020-04-23;Vente;550000;66,62;3
848;794;2020-05-12;Vente;148000;57,81;3
849;795;2020-04-22;Vente;199990;45,01;2
850;796;2020-05-05;Vente;113000;23,4;1
851;797;2020-05-13;Vente;209000;40,74;2
852;798;2020-05-07;Vente;302000;73,6;4
853;799;2020-05-18;Vente;289000;77,09;4
854;775;2020-05-19;Vente;188000;43,68;1
855;800;2020-05-19;Vente;51500;13,71;1
856;801;2020-05-12;Vente;149570;41,39;2
857;802;2020-05-13;Vente;202000;43,5;2
858;803;2020-05-25;Vente;309000;73,09;4
859;804;2020-05-15;Vente;395000;73,67;3
860;805;2020-05-14;Vente;94000;26,5;1
861;806;2020-05-25;Vente;660000;102,4;4
862;807;2020-05-26;Vente;96500;20,41;1
863;808;2020-05-18;Vente;136205;35,16;1
864;809;2020-05-18;Vente;158000;55,39;3
865;810;2020-05-15;Vente;305344;76,55;3
866;811;2020-05-20;Vente;180740;34,49;2
867;812;2020-05-20;Vente;213000;42,12;2
868;813;2020-05-20;Vente;144000;29,31;2
869;814;2020-05-20;Vente;505000;104,68;4
870;815;2020-05-28;Vente;83000;23,61;1
871;816;2020-05-29;Vente;563000;99,54;4
872;817;2020-05-19;Vente;363000;84,63;4
873;818;2020-05-20;Vente;350710;86;4
874;819;2020-06-08;Vente;394000;80,62;3
875;820;2020-05-28;Vente;288000;78,41;4
876;770;2020-05-26;Vente;71000;27,01;1
877;821;2020-05-27;Vente;138000;42,23;1
878;822;2020-06-05;Vente;142400;23,13;1
879;823;2020-05-15;Vente;159500;39,45;3
880;800;2020-05-14;Vente;89000;16,41;1
881;824;2020-05-28;Vente;165000;64,04;4
882;825;2020-06-12;Vente;339000;73,61;3
883;826;2020-06-02;Vente;350000;95,07;4
884;827;2020-06-04;Vente;48600;19,51;1
885;828;2020-05-26;Vente;197000;36,04;1
886;752;2020-06-02;Vente;114000;42,07;2
887;829;2020-05-18;Vente;48000;150;3
888;830;2020-05-26;Vente;232800;75,37;4
889;831;2020-06-10;Vente;219400;58,1;1
890;783;2020-06-10;Vente;342500;75,41;3
891;832;2020-06-09;Vente;196000;60,26;3
892;833;2020-06-04;Vente;119000;38,7;3
893;834;2020-06-02;Vente;110000;25,68;2
894;835;2020-06-08;Vente;105000;23,11;1
895;836;2020-06-04;Vente;130000;44,29;2
896;837;2020-06-15;Vente;132480;22,96;2
897;838;2020-05-28;Vente;136000;36,73;2
898;790;2020-06-12;Vente;314000;80,13;3
899;839;2020-05-25;Vente;575000;75,71;3
900;824;2020-05-28;Vente;127500;54,44;3
901;796;2020-06-10;Vente;133000;23,32;1
902;840;2020-05-27;Vente;349200;54,27;2
903;841;2020-06-02;Vente;129000;25,13;1
904;842;2020-06-02;Vente;123500;24,16;1
905;843;2020-06-15;Vente;233000;51,18;2
906;844;2020-06-08;Vente;183950;41,09;2
907;845;2020-06-02;Vente;464500;95,69;4
908;846;2020-06-05;Vente;293000;57,92;2
909;844;2020-06-01;Vente;118000;31,03;1
910;847;2020-06-23;Vente;102000;22,01;1
911;848;2020-06-12;Vente;1100000;171,05;5
912;800;2020-06-17;Vente;81000;18,29;1
913;849;2020-05-25;Vente;163000;35,3;2
914;850;2020-06-09;Vente;295000;72,05;3
915;851;2020-06-02;Vente;1000000;47,59;2
916;852;2020-06-03;Vente;175000;60,79;3
917;853;2020-06-10;Vente;365000;82,52;3
918;824;2020-06-08;Vente;179000;52,19;3
919;854;2020-06-09;Vente;129600;38,46;2
920;855;2020-06-04;Vente;127000;32,2;1
921;856;2020-06-12;Vente;153000;49,04;2
922;857;2020-05-29;Vente;317000;71,59;3
923;858;2020-06-15;Vente;225000;55,1;2
924;859;2020-06-23;Vente;230000;54,06;1
925;747;2020-06-22;Vente;145750;26,14;1
926;860;2020-06-09;Vente;95000;22,49;1
927;861;2020-06-10;Vente;65500;46,48;2
928;862;2020-06-15;Vente;184414;80,18;4
929;863;2020-06-16;Vente;245000;54,09;3
930;824;2020-06-22;Vente;205358;74,96;5
931;723;2020-06-05;Vente;390000;93,3;4
932;864;2020-06-12;Vente;229000;49,76;2
933;768;2020-06-23;Vente;96000;20,5;1
934;865;2020-06-25;Vente;205000;49,41;2
935;866;2020-06-18;Vente;383000;79,8;3
936;867;2020-06-15;Vente;259000;68,95;3
937;868;2020-06-25;Vente;235000;62,93;3
938;869;2020-06-26;Vente;112000;30,63;1
939;870;2020-06-23;Vente;285000;62,98;3
940;871;2020-06-05;Vente;137000;32;1
941;811;2020-06-25;Vente;335000;76,92;3
942;769;2020-06-12;Vente;240550;52,22;2
943;872;2020-06-25;Vente;29500;9,81;2
944;824;2020-06-17;Vente;140000;63,45;4
945;873;2020-06-25;Vente;190000;68,02;3
946;874;2020-06-18;Vente;123000;26,2;1
947;741;2020-06-29;Vente;99551;50,12;2
948;875;2020-06-23;Vente;150000;35,8;1
949;876;2020-06-26;Vente;132000;32,03;2
950;877;2020-06-29;Vente;80000;21,01;1
951;878;2020-06-23;Vente;348345;78,01;3
952;879;2020-06-24;Vente;215000;38,69;2
953;768;2020-06-23;Vente;98000;26,02;1
954;880;2020-06-25;Vente;218000;51,39;2
955;881;2020-06-29;Vente;145000;54,22;3
956;882;2020-06-26;Vente;233050;29,16;1
957;883;2020-01-06;Vente;335000;54,34;2
958;884;2020-01-20;Vente;359000;83,72;3
959;885;2020-01-16;Vente;117500;27,8;1
960;886;2020-01-14;Vente;153000;29,82;2
961;887;2020-01-09;Vente;474801;88,39;3
962;888;2020-01-14;Vente;167500;49,42;2
963;889;2020-01-14;Vente;750000;98,5;3
964;890;2020-01-06;Vente;81000;29;1
965;891;2020-01-07;Vente;405000;47,42;2
966;892;2020-01-15;Vente;135000;33,63;2
967;884;2020-01-16;Vente;294000;44,05;3
968;893;2020-01-07;Vente;198000;46,66;2
969;894;2020-01-14;Vente;193000;36,8;3
970;895;2020-01-09;Vente;174000;38;2
971;896;2020-01-21;Vente;146000;34,66;1
972;897;2020-01-31;Vente;100000;16,65;1
973;898;2020-01-21;Vente;327000;61,17;3
974;899;2020-01-07;Vente;233000;42,84;2
975;900;2020-01-28;Vente;199900;56,01;2
976;901;2020-02-07;Vente;106000;23,92;1
977;902;2020-01-17;Vente;260000;25,8;3
978;903;2020-01-23;Vente;140500;39,97;2
979;904;2020-01-24;Vente;382000;77,15;4
980;905;2020-01-24;Vente;92500;31,95;1
981;906;2020-02-07;Vente;208000;34,63;1
982;907;2020-01-20;Vente;128000;25,85;1
983;908;2020-02-13;Vente;45000;42,41;1
984;909;2020-02-04;Vente;70000;72,95;2
985;910;2020-01-29;Vente;304560;30,1;1
986;911;2020-01-17;Vente;175000;27,31;1
987;912;2020-02-11;Vente;50000;103,21;3
988;913;2020-02-19;Vente;314000;69,82;3
989;914;2020-02-13;Vente;225000;40,2;2
990;915;2020-02-14;Vente;114500;17,13;1
991;916;2020-01-27;Vente;157000;29,29;1
992;897;2020-02-18;Vente;95000;16,2;1
993;917;2020-01-30;Vente;145000;27,01;1
994;918;2020-02-11;Vente;2220000;130,6;2
995;919;2020-01-31;Vente;1100000;74,71;4
996;920;2020-02-06;Vente;169000;49,06;1
997;921;2020-02-05;Vente;300000;67,34;3
998;922;2020-02-11;Vente;420000;79,07;4
999;923;2020-02-14;Vente;104000;15,41;2
1000;924;2020-02-13;Vente;137000;41,88;2
1001;907;2020-02-11;Vente;152015;28,95;1
1002;925;2020-01-15;Vente;117000;51,35;2
1003;926;2020-02-25;Vente;228710;32,73;1
1004;927;2020-02-26;Vente;114000;30,7;1
1005;928;2020-02-07;Vente;273000;39,04;2
1006;929;2020-02-28;Vente;55000;53,12;3
1007;930;2020-02-14;Vente;22000;26,4;1
1008;931;2020-02-21;Vente;258000;59,21;2
1009;932;2020-02-14;Vente;183000;61,04;3
1010;933;2020-02-14;Vente;620000;67,3;3
1011;934;2020-02-14;Vente;325000;71,3;3
1012;935;2020-02-24;Vente;109000;23,2;1
1013;936;2020-03-02;Vente;342000;67,3;3
1014;937;2020-02-25;Vente;50000;27,5;1
1015;938;2020-02-17;Vente;118000;32,18;1
1016;939;2020-02-18;Vente;376890;67,78;3
1017;940;2020-02-24;Vente;325000;42,61;3
1018;941;2020-02-17;Vente;262400;76,24;3
1019;942;2020-03-04;Vente;70000;18,92;1
1020;943;2020-03-06;Vente;131000;22,16;1
1021;944;2020-02-28;Vente;124910;25,23;1
1022;945;2020-03-13;Vente;142718;41,56;2
1023;946;2020-03-06;Vente;332000;72,6;3
1024;947;2020-03-02;Vente;339500;107,35;3
1025;948;2020-03-05;Vente;175000;27,9;1
1026;949;2020-03-03;Vente;104500;23,63;1
1027;950;2020-03-11;Vente;486000;70,18;2
1028;951;2020-03-20;Vente;166070;46,2;2
1029;952;2020-03-20;Vente;159000;28,28;1
1030;953;2020-03-05;Vente;680000;95,85;4
1031;954;2020-03-12;Vente;185000;26,45;1
1032;955;2020-03-25;Vente;139000;31,76;1
1033;956;2020-03-25;Vente;147360;21,64;1
1034;957;2020-03-10;Vente;201000;30,26;1
1035;958;2020-03-24;Vente;80000;23,05;3
1036;959;2020-03-13;Vente;232000;36,67;2
1037;960;2020-03-13;Vente;60500;24,35;1
1038;961;2020-03-19;Vente;480000;113,1;3
1039;962;2020-03-16;Vente;32000;34,3;1
1040;897;2020-03-03;Vente;98000;15,94;1
1041;897;2020-03-26;Vente;101000;21,02;1
1042;963;2020-03-26;Vente;202000;31,27;1
1043;964;2020-03-20;Vente;205000;33,24;1
1044;965;2020-03-26;Vente;240000;40,25;2
1045;966;2020-03-12;Vente;268000;39,91;1
1046;967;2020-03-17;Vente;243000;60,3;3
1047;968;2020-03-26;Vente;74000;37,25;2
1048;969;2020-04-01;Vente;275000;44,88;4
1049;970;2020-04-02;Vente;287000;48,03;2
1050;971;2020-04-03;Vente;217000;52,5;2
1051;972;2020-04-14;Vente;147000;40,42;2
1052;973;2020-04-02;Vente;216200;63,42;4
1053;974;2020-04-22;Vente;387400;47,03;2
1054;975;2020-04-23;Vente;179000;39,32;2
1055;976;2020-04-10;Vente;250000;31,81;2
1056;977;2020-04-23;Vente;410000;115,42;5
1057;978;2020-02-28;Vente;215000;37,6;2
1058;979;2020-04-28;Vente;160000;23,53;1
1059;980;2020-03-27;Vente;364000;86,46;2
1060;981;2020-04-30;Vente;125000;24,74;0
1061;982;2020-04-30;Vente;355000;56,5;3
1062;983;2020-04-30;Vente;310000;70,56;3
1063;984;2020-02-21;Vente;101800;35,02;2
1064;985;2020-03-02;Vente;193000;38,57;1
1065;986;2020-03-02;Vente;140000;38,77;2
1066;987;2020-05-15;Vente;570000;86,65;4
1067;988;2020-05-07;Vente;149000;36,54;1
1068;989;2020-05-15;Vente;65000;55,65;2
1069;990;2020-05-05;Vente;223000;47,38;2
1070;991;2020-04-22;Vente;157000;34,39;1
1071;992;2020-05-12;Vente;221770;39,51;2
1072;993;2020-05-05;Vente;219000;38,71;2
1073;883;2020-05-11;Vente;635000;77,6;3
1074;994;2020-03-06;Vente;120000;28,02;2
1075;952;2020-03-09;Vente;130000;28,33;1
1076;995;2020-05-20;Vente;114500;27,62;2
1077;996;2020-05-12;Vente;93000;19,05;1
1078;997;2020-04-16;Vente;255000;51,16;3
1079;998;2020-03-10;Vente;133000;27,83;1
1080;999;2020-03-10;Vente;50000;36,34;2
1081;1000;2020-05-25;Vente;167000;41,14;2
1082;1001;2020-05-25;Vente;811500;96,83;3
1083;915;2020-05-14;Vente;102000;16,64;1
1084;1002;2020-05-12;Vente;180000;35,48;2
1085;1003;2020-03-11;Vente;489000;67,21;3
1086;975;2020-05-27;Vente;136000;39,51;1
1087;1004;2020-03-17;Vente;151000;32,84;2
1088;1005;2020-05-26;Vente;8000;21,79;2
1089;1006;2020-03-17;Vente;263000;51,21;2
1090;1007;2020-05-18;Vente;187000;63,27;3
1091;1008;2020-05-26;Vente;121000;22,89;2
1092;1009;2020-06-02;Vente;335000;77,58;4
1093;917;2020-05-19;Vente;205000;33,88;2
1094;885;2020-05-20;Vente;148000;28,26;1
1095;1010;2020-05-20;Vente;250000;56,95;3
1096;1011;2020-05-26;Vente;177000;41,66;2
1097;1012;2020-05-29;Vente;90000;22,08;2
1098;907;2020-05-25;Vente;135000;25,27;1
1099;1013;2020-05-29;Vente;172000;39,66;1
1100;1014;2020-04-03;Vente;165000;27,84;1
1101;1015;2020-04-21;Vente;103000;29,7;1
1102;1016;2020-06-08;Vente;130000;27,91;1
1103;1017;2020-04-30;Vente;285000;51,68;1
1104;1018;2020-05-26;Vente;198500;35,28;1
1105;1019;2020-05-29;Vente;122500;47,63;2
1106;1020;2020-06-05;Vente;202000;59,6;1
1107;1021;2020-05-20;Vente;500000;88,88;4
1108;1022;2020-05-20;Vente;560000;129,61;4
1109;1023;2020-04-29;Vente;119000;25,01;1
1110;1024;2020-04-30;Vente;128000;43,65;4
1111;905;2020-04-29;Vente;154000;25,6;1
